$GNRMC,112738.00,A,1254.025800,N,8005.625500,E,0.04,132.360,071125,,,A,V*31
$GNRMC,112739.000,A,1254.025600,N,8005.625700,E,0.26,312.910,071125,,,A,V*01
$GNRMC,112739.00,A,1254.025600,N,8005.625700,E,0.26,132.360,071125,,,A,V*3C
$GNRMC,112739.00,A,1254.025600,N,8005.625700,E,0.26,132.360,071125,,,A,V*3C
$GNRMC,112740.000,A,1254.025500,N,8005.625700,E,0.10,131.770,071125,,,A,V*02
$GNRMC,112740.00,A,1254.025500,N,8005.625700,E,0.10,132.360,071125,,,A,V*34
$GNRMC,112740.00,A,1254.025500,N,8005.625700,E,0.10,132.360,071125,,,A,V*34
$GNRMC,112741.000,A,1254.025300,N,8005.625900,E,0.48,133.130,071125,,,A,V*06
$GNRMC,112741.00,A,1254.025300,N,8005.625900,E,0.48,133.130,071125,,,A,V*36
$GNRMC,112741.00,A,1254.025300,N,8005.625900,E,0.48,133.130,071125,,,A,V*36
$GNRMC,112742.000,A,1254.025200,N,8005.626000,E,0.54,133.550,071125,,,A,V*01
$GNRMC,112742.00,A,1254.025200,N,8005.626000,E,0.54,133.550,071125,,,A,V*31
$GNRMC,112742.00,A,1254.025200,N,8005.626000,E,0.54,133.550,071125,,,A,V*31
$GNRMC,112743.000,A,1254.025100,N,8005.626200,E,0.14,134.610,071125,,,A,V*05
$GNRMC,112743.00,A,1254.025100,N,8005.626200,E,0.14,133.550,071125,,,A,V*35
$GNRMC,112743.00,A,1254.025100,N,8005.626200,E,0.14,133.550,071125,,,A,V*35
$GNRMC,112744.000,A,1254.024700,N,8005.626500,E,0.22,134.050,071125,,,A,V*05
$GNRMC,112744.00,A,1254.024700,N,8005.626500,E,0.22,133.550,071125,,,A,V*37
$GNRMC,112744.00,A,1254.024700,N,8005.626500,E,0.22,133.550,071125,,,A,V*37
$GNRMC,112745.000,A,1254.024600,N,8005.626700,E,0.63,133.180,071125,,,A,V*09
$GNRMC,112745.00,A,1254.024600,N,8005.626700,E,0.63,133.180,071125,,,A,V*39
$GNRMC,112745.00,A,1254.024600,N,8005.626700,E,0.63,133.180,071125,,,A,V*39
$GNRMC,112746.000,A,1254.024300,N,8005.627100,E,1.03,133.890,071125,,,A,V*07
$GNRMC,112746.00,A,1254.024300,N,8005.627100,E,1.03,133.890,071125,,,A,V*37
$GNRMC,112746.00,A,1254.024300,N,8005.627100,E,1.03,133.890,071125,,,A,V*37
$GNRMC,112747.000,A,1254.024000,N,8005.627500,E,1.15,134.490,071125,,,A,V*0D
$GNRMC,112747.00,A,1254.024000,N,8005.627500,E,1.15,134.490,071125,,,A,V*3D
$GNRMC,112747.00,A,1254.024000,N,8005.627500,E,1.15,134.490,071125,,,A,V*3D
$GNRMC,112748.000,A,1254.024000,N,8005.627400,E,0.26,311.300,071125,,,A,V*09
$GNRMC,112748.00,A,1254.024000,N,8005.627400,E,0.26,134.490,071125,,,A,V*32
$GNRMC,112748.00,A,1254.024000,N,8005.627400,E,0.26,134.490,071125,,,A,V*32
$GNRMC,112749.000,A,1254.024000,N,8005.627000,E,1.99,256.990,071125,,,A,V*08
$GNRMC,112749.00,A,1254.024000,N,8005.627000,E,1.99,256.990,071125,,,A,V*38
$GNRMC,112749.00,A,1254.024000,N,8005.627000,E,1.99,256.990,071125,,,A,V*38
$GNRMC,112750.000,A,1254.024000,N,8005.626600,E,0.84,293.020,071125,,,A,V*01
$GNRMC,112750.00,A,1254.024000,N,8005.626600,E,0.84,293.020,071125,,,A,V*31
$GNRMC,112750.00,A,1254.024000,N,8005.626600,E,0.84,293.020,071125,,,A,V*31
$GNRMC,112751.000,A,1254.024100,N,8005.626500,E,0.25,6.200,071125,,,A,V*07
$GNRMC,112751.00,A,1254.024100,N,8005.626500,E,0.25,293.020,071125,,,A,V*39
$GNRMC,112751.00,A,1254.024100,N,8005.626500,E,0.25,293.020,071125,,,A,V*39
$GNRMC,112752.000,A,1254.024000,N,8005.626400,E,0.60,248.970,071125,,,A,V*01
$GNRMC,112752.00,A,1254.024000,N,8005.626400,E,0.60,248.970,071125,,,A,V*31
$GNRMC,112752.00,A,1254.024000,N,8005.626400,E,0.60,248.970,071125,,,A,V*31
$GNRMC,112753.000,A,1254.023900,N,8005.626300,E,0.61,229.260,071125,,,A,V*05
$GNRMC,112753.00,A,1254.023900,N,8005.626300,E,0.61,229.260,071125,,,A,V*35
$GNRMC,112753.00,A,1254.023900,N,8005.626300,E,0.61,229.260,071125,,,A,V*35
$GNRMC,112754.000,A,1254.024000,N,8005.626300,E,0.59,226.490,071125,,,A,V*01
$GNRMC,112754.00,A,1254.024000,N,8005.626300,E,0.59,226.490,071125,,,A,V*31
